event_id,date,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show,num_blogs,num_news,num_reviews,discovery,familiarity,hotness,num_years_active
9517557,2016-05-04T19:30:00-0600,Andy Mineo,Summit Music Hall,49.69,60.0,7,32.0,Denver,CO,Ticketfly,22.0,0,5467058,52,219,91,7,0.4750199473233424,0.486897,0.559932,15
9519429,2016-04-11T20:00:00-0600,Deer Tick,Bluebird Theater,79.2,90.0,5,26.0,Denver,CO,Songkick Tickets,34.0,0,591654,29,2714,629,65,0.398425872690144,0.592674,0.550872,12
9520961,2016-05-12T19:30:00-0600,Frankie Valli and the Four Seasons,Buell Theatre,108.7,662.0,58,252.0,Denver,CO,AXS,49.5,0,30108,60,102,8,1,0.4371026481958133,0.551574,0.566673,56
9520984,2016-05-14T21:00:00-0600,The Neighbourhood,Ogden Theatre,64.99,300.0,18,79.0,Denver,CO,Songkick Tickets,45.75,0,636848,62,2520,239,12,0.4962594425955814,0.613667,0.710173,5
9523385,2016-04-10T21:00:00-0600,Freddie Gibbs,Bluebird Theater,72.1,62.7,5,20.0,Denver,CO,Songkick Tickets,27.75,0,2793016,28,6598,1701,30,0.5106591391120934,0.578837,0.690626,13
9523386,2016-04-21T20:00:00-0600,Highly Suspect,Bluebird Theater,47.28,53.0,7,35.0,Denver,CO,Songkick Tickets,22.75,0,3790131,39,144,19,0,0.5020489261602938,0.446778,0.559321,7
9523508,2016-04-29T21:00:00-0600,Apocalyptica,Ogden Theatre,69.76,82.0,6,26.0,Denver,CO,Songkick Tickets,34.0,0,216253,47,828,171,24,0.37398333560613706,0.675666,0.59728,23
9527373,2016-06-02T19:00:00-0600,Buzzcocks,Summit Music Hall,84.55,75.0,4,19.0,Denver,CO,Ticketfly,60.0,0,351352,81,2857,364,89,0.3212137453769496,0.698604,0.536347,40
9528961,2016-04-06T20:00:00-0600,Atlas Genius,Bluebird Theater,59.12,99.0,12,52.0,Denver,CO,Songkick Tickets,25.75,0,5539353,24,1028,174,8,0.4356603317077284,0.575299,0.58592,7
9530868,2016-05-30T20:00:00-0600,Subhumans,Bluebird Theater,59.14,49.02,4,17.0,Denver,CO,Songkick Tickets,22.75,0,36548,78,281,42,10,0.3987765286715457,0.584512,0.544191,36
9530871,2016-06-09T20:00:00-0600,Local H,Bluebird Theater,67.4,67.0,5,19.0,Denver,CO,Songkick Tickets,27.75,0,138547,88,509,54,32,0.41014909558069423,0.579228,0.555037,29
9530872,2016-08-03T20:00:00-0600,Hayes Carll,Bluebird Theater,75.66,63.0,4,17.0,Denver,CO,Songkick Tickets,36.0,0,6910,143,604,153,18,0.4127172072957287,0.559111,0.541268,14
9530873,2016-05-20T20:00:00-0600,Paul Simon,Bellco Theatre,111.72,749.01,138,469.0,Denver,CO,AXS,64.5,0,213059,68,5491,1509,145,0.324357142931844,0.777169,0.64601,46
9530893,2016-04-24T20:00:00-0600,Frightened Rabbit,Ogden Theatre,54.72,95.0,11,50.0,Denver,CO,Songkick Tickets,25.75,0,364665,42,4320,658,99,0.4079484742643696,0.618127,0.588173,13
9531749,2016-04-22T19:00:00-0600,Candlebox,Marquis Theater Denver,65.04,59.28,3,12.0,Denver,CO,Ticketfly,20.0,0,238974,40,312,74,7,0.40221372896081553,0.620108,0.581843,26
9531787,2016-05-05T21:00:00-0600,ZHU,Ogden Theatre,65.04,9999.0,34,179.0,Denver,CO,AXS,30.0,0,1183857,53,1959,48,0,0.604552420651678,0.559962,0.793894,2
9531847,2016-06-05T20:00:00-0600,Old 97's,Bluebird Theater,75.66,63.0,4,17.0,Denver,CO,Songkick Tickets,39.0,0,308713,84,995,156,105,0.37050775749082443,0.625903,0.541271,23
9533924,2016-05-14T20:00:00-0600,Blaqk Audio,Bluebird Theater,70.94,64.0,5,25.0,Denver,CO,Songkick Tickets,27.75,0,568095,62,145,49,12,0.4436403202631641,0.46574,0.507514,15
9535724,2016-05-13T21:00:00-0600,Mayer Hawthorne,Ogden Theatre,67.39,77.0,7,33.0,Denver,CO,Songkick Tickets,37.0,0,5613613,61,3464,325,35,0.3959134556743096,0.581639,0.537822,8
9537173,2016-04-24T20:00:00-0600,William Elliott Whitmore,Bluebird Theater,66.22,55.0,4,17.0,Denver,CO,Songkick Tickets,27.75,0,185409,42,361,39,35,0.44409926929151516,0.51725,0.546968,17
9539593,2016-04-27T20:00:00-0600,Joshua Radin,The Soiled Dove Underground,120.49,149.99,2,6.0,Denver,CO,Ticketfly,40.0,1,360697,45,523,29,13,0.41068995643239187,0.60537,0.579694,12
9381626,2016-03-21T19:30:00-0500,Underoath,Warehouse Live,113.42,119.99,4,8.0,Houston,TX,AXS,25.0,0,2357960,8,1119,370,35,0.3353599339033329,0.703068,0.565007,19
9432753,2016-05-21T19:00:00-0500,Ellie Goulding,Toyota Center,82.35,1052.0,63,354.0,Houston,TX,Ticketing Central,29.5,0,2332047,69,10071,2357,23,0.48269966817297044,0.750632,0.901275,8
9434840,2016-04-29T20:00:00-0500,Bonnie Raitt,Revention Music Center,85.1,448.0,92,270.0,Houston,TX,Live Nation,47.5,0,135398,47,2255,721,66,0.3160628076798648,0.728868,0.562017,45
9466091,2016-03-24T20:30:00-0500,Logic,Warehouse Live,72.42,1111.0,28,91.0,Houston,TX,Ticketfly,28.0,0,614453,11,404,24,14,0.529339052457056,0.607143,0.749355,14
9472830,2016-04-13T20:00:00-0500,Stick Figure,Warehouse Live,60.3,66.0,6,33.0,Houston,TX,Ticketfly,15.0,0,514431,31,88,0,3,0.5190736964306107,0.255699,0.542266,26
9475583,2016-04-10T19:30:00-0500,Melanie Martinez,Warehouse Live,90.64,200.0,18,52.0,Houston,TX,Ticketfly,27.5,1,6647159,28,243,17,0,0.5059959810852519,0.521479,0.627087,4
9475590,2016-04-16T20:00:00-0500,Ben Folds,Cullen Performance Hall,79.2,271.78,23,62.0,Houston,TX,Ticketmaster,29.5,0,125822,34,2573,342,136,0.3268824095937707,0.725836,0.577463,15
9485298,2016-04-15T20:00:00-0500,The Milk Carton Kids,Cullen Performance Hall,83.92,144.0,5,19.0,Houston,TX,Ticketmaster,22.0,0,4186126,33,381,111,15,0.4549994199304496,0.512141,0.556221,5
9486782,2016-04-02T19:00:00-0500,Tech N9ne,Warehouse Live,49.63,108.0,11,56.0,Houston,TX,Ticketfly,27.5,0,283009,20,2214,254,25,0.3811758069433926,0.745693,0.703663,25
9507617,2016-05-03T18:00:00-0500,Boyce Avenue,House of Blues Houston,44.78,195.0,20,98.0,Houston,TX,Live Nation,22.5,0,608550,51,228,37,0,0.4280020362602742,0.610056,0.608825,12
9511761,2016-05-08T20:30:00-0500,Flatbush Zombies,Warehouse Live,52.64,60.42,4,15.0,Houston,TX,Ticketfly,23.0,0,5081903,56,1740,234,2,0.4674644148983356,0.521325,0.579203,6
9511957,2016-04-09T19:00:00-0500,M83,White Oak Music Hall,61.44,99.99,9,42.0,Houston,TX,Stubwire,27.5,0,525418,27,5612,390,135,0.4040795545058942,0.744452,0.743836,15
9513725,2016-03-19T18:00:00-0500,The Devil Wears Prada,Scout Bar Houston,68.39,59.0,3,18.0,Houston,TX,Ticketfly,20.0,0,144240,6,2001,612,36,0.32918319700628623,0.718935,0.573048,11
9514291,2016-04-20T19:30:00-0500,The Smashing Pumpkins,Cullen Performance Hall,96.9,440.0,73,225.0,Houston,TX,Ticketmaster,65.0,0,233074,38,7149,1605,210,0.31645883337248104,0.814701,0.699053,28
9519803,2016-05-07T18:00:00-0500,Beyoncé,NRG Stadium,91.0,9999.0,2163,6837.0,Houston,TX,Ticketmaster,45.0,0,553938,55,43911,10774,117,0.3225625410058664,0.848403,0.795543,13
9531183,2016-04-20T21:00:00-0500,Curren$y,Warehouse Live,73.3,69.0,2,10.0,Houston,TX,Ticketfly,30.0,0,5334228,38,7406,1039,47,0.39951870640504056,0.669522,0.630756,14
9531655,2016-04-07T20:00:00-0500,Candlebox,Scout Bar Houston,69.76,63.0,4,21.0,Houston,TX,Ticketfly,22.0,0,238974,25,312,74,7,0.40221372896081553,0.620108,0.581843,26
9534570,2016-04-16T21:00:00-0500,Yellow Claw,Stereo Live,95.72,90.0,3,14.0,Houston,TX,Eventbrite,30.0,0,3735966,34,674,20,0,0.611918336482241,0.536956,0.775987,6
9537480,2016-04-28T18:30:00-0500,Enter Shikari,Scout Bar Houston,61.67,53.0,3,20.0,Houston,TX,Ticketfly,16.0,0,16773,46,1227,658,50,0.3756142903636955,0.665762,0.588897,17
9537736,2016-05-05T20:00:00-0500,Sebastian Bach,Scout Bar Houston,75.64,62.0,2,12.0,Houston,TX,Ticketfly,23.5,0,2652391,53,1587,521,18,0.3558318195330537,0.573929,0.47753,33
9153382,2016-05-25T19:30:00-0700,The Who,STAPLES Center,78.73,7500.0,213,685.0,Los Angeles,CA,AXS,49.5,0,69685,73,16207,3483,184,0.2722043204385602,0.837273,0.645903,52
9345511,2016-04-13T20:00:00-0700,Anoushka Shankar,Royce Hall/UCLA,85.49,150.0,6,17.0,Los Angeles,CA,Ticketmaster,19.0,0,127386,31,245,82,9,0.5096775333077534,0.549952,0.659132,21
9365969,2016-03-16T20:00:00-0700,Yanni,Microsoft Theater,98.21,402.5,24,127.0,Los Angeles,CA,AXS,49.5,0,409599,3,382,44,16,0.3644982083975638,0.666454,0.5722,36
9365970,2016-03-18T20:00:00-0700,Yanni,Microsoft Theater,85.1,464.0,40,181.0,Los Angeles,CA,AXS,49.5,0,409599,5,382,44,16,0.3644982083975638,0.666454,0.5722,36
9408889,2016-07-08T19:30:00-0700,Selena Gomez,STAPLES Center,56.35,3849.0,513,1834.0,Los Angeles,CA,AXS,35.5,0,1059348,117,9474,2202,7,0.4399476127099588,0.770825,0.862321,8
9423711,2016-07-06T20:00:00-0700,Bryan Adams,Greek Theatre Los Angeles,37.65,1250.0,70,245.0,Los Angeles,CA,Ticketmaster,35.0,0,54386,115,1780,345,33,0.4105647874604089,0.748057,0.762037,40
9432750,2016-04-08T19:30:00-0700,Ellie Goulding,STAPLES Center,60.09,2446.58,239,863.0,Los Angeles,CA,AXS,29.5,0,2332047,26,10070,2357,23,0.48269966817297044,0.750632,0.901275,8
9445411,2016-03-20T19:30:00-0700,Justin Bieber,STAPLES Center,182.5,79999.99,269,738.0,Los Angeles,CA,AXS,50.5,0,2596951,7,30698,11724,108,0.3768891941678082,0.842991,0.91195,8
9445412,2016-03-21T19:30:00-0700,Justin Bieber,STAPLES Center,180.1,7500.0,350,954.0,Los Angeles,CA,AXS,50.5,0,2596951,8,30698,11724,108,0.3768891941678082,0.842991,0.91195,8
9446347,2016-04-01T20:00:00-0700,Steve Hackett,Orpheum Theatre Los Angeles,107.52,274.99,19,53.0,Los Angeles,CA,Ticketmaster,39.5,0,486354,19,1009,170,23,0.3787415978208128,0.616688,0.544745,46
9448967,2016-03-25T20:30:00-0700,Daughter,The Theatre at Ace,68.97,225.0,34,97.0,Los Angeles,CA,AXS,28.5,0,201667,12,4497,397,27,0.484888303177617,0.61957,0.700804,6
9458273,2016-03-23T19:30:00-0700,Justin Bieber,STAPLES Center,194.5,8331.25,378,1208.0,Los Angeles,CA,AXS,50.5,0,2596951,10,30698,11724,108,0.3768891941678082,0.842991,0.91195,8
9461204,2016-03-16T20:00:00-0700,The Revivalists,Teragram Ballroom,39.5,50.0,3,20.0,Los Angeles,CA,Ticketmaster,20.0,0,593309,3,250,397,5,0.4644608000744169,0.478492,0.54098,6
9462326,2016-03-25T21:00:00-0700,Polica,Fonda Theatre,42.56,59.0,7,22.0,Los Angeles,CA,Songkick Tickets,34.0,0,4665213,12,1714,349,40,0.5750904634134799,0.445357,0.639432,5
9462327,2016-03-26T21:00:00-0700,Wolfmother,Fonda Theatre,55.31,126.0,18,60.0,Los Angeles,CA,AXS,28.0,0,192603,13,1986,276,44,0.3565223741851221,0.676873,0.570694,12
9462631,2016-08-26T20:00:00-0700,Josh Groban,Greek Theatre Los Angeles,106.34,1960.0,102,435.0,Los Angeles,CA,Ticketmaster,60.0,0,474091,166,937,411,17,0.4491603222795223,0.679851,0.72306,18
9462711,2016-03-26T21:00:00-0700,They Might Be Giants,El Rey Theatre (LA),98.02,122.0,4,7.0,Los Angeles,CA,Songkick Tickets,39.0,0,242200,13,2083,231,167,0.3685639791426707,0.70152,0.619015,34
9466534,2016-03-18T21:00:00-0700,Clint Mansell,The Theatre at Ace,61.5,138.89,4,7.0,Los Angeles,CA,AXS,25.0,0,365822,5,558,66,7,0.40653086584843595,0.606054,0.57447,35
9467021,2016-06-03T20:00:00-0700,Thrice,Shrine Expo Hall,57.95,1111.0,21,91.0,Los Angeles,CA,AXS,30.0,0,498261,82,1657,398,61,0.3454916878799599,0.700826,0.579456,17
9468103,2016-04-02T20:00:00-0700,Elvis Costello,The Theatre at Ace,122.5,400.0,43,146.0,Los Angeles,CA,AXS,59.5,0,201754,20,6997,1778,313,0.3436603742138801,0.776448,0.683199,46
9468105,2016-04-03T20:00:00-0700,Elvis Costello,The Theatre at Ace,85.1,352.2,38,114.0,Los Angeles,CA,AXS,59.5,0,201754,21,6997,1778,313,0.3436603742138801,0.776448,0.683199,46
9468133,2016-04-29T18:45:00-0700,The Avett Brothers,Greek Theatre Los Angeles,101.86,1000.0,78,274.0,Los Angeles,CA,AXS,40.5,0,348455,47,2884,1242,72,0.3697036147346505,0.678902,0.594076,16
9470922,2016-05-21T20:00:00-0700,Nada Surf,Teragram Ballroom,59.71,85.0,8,39.0,Los Angeles,CA,Ticketmaster,27.0,0,172227,69,1990,228,92,0.39048458103611905,0.678747,0.627284,24
9471907,2016-05-13T19:30:00-0700,John Prine and Jason Isbell,Greek Theatre Los Angeles,91.0,556.0,57,197.0,Los Angeles,CA,AXS,29.5,0,256713,61,1558,259,57,0.35420720525722754,0.66257,0.552083,45
9475599,2016-05-18T20:00:00-0700,Ben Folds,Orpheum Theatre Los Angeles,83.45,201.25,29,81.0,Los Angeles,CA,Ticketmaster,32.0,0,125822,66,2573,342,136,0.3268824095937707,0.725836,0.577463,15
9475655,2016-04-18T19:30:00-0700,The 1975,Shrine Expo Hall,88.59,399.0,65,193.0,Los Angeles,CA,TicketsToday,39.5,0,66370,36,3924,835,19,0.5244385524759299,0.626937,0.7675,14
9476322,2016-03-17T19:00:00-0700,Ben Rector,Fonda Theatre,40.26,83.22,5,17.0,Los Angeles,CA,Songkick Tickets,34.0,0,605037,4,117,21,0,0.4460979637965265,0.511981,0.545212,10
9476974,2016-04-16T19:30:00-0700,Pepe Aguilar,Greek Theatre Los Angeles,83.92,850.0,42,147.0,Los Angeles,CA,Ticketmaster,35.0,0,19988,34,106,19,0,0.5223567004802195,0.552571,0.678229,36
9477874,2016-05-19T19:00:00-0700,Mac DeMarco,Greek Theatre Los Angeles,85.1,556.0,50,195.0,Los Angeles,CA,AXS,30.0,0,5105188,67,3879,642,101,0.43610374131537094,0.602686,0.612859,8
9478411,2016-08-05T19:30:00-0700,Adele,STAPLES Center,226.7,6000.0,281,801.0,Los Angeles,CA,AXS,39.95,1,537914,145,20775,6557,131,0.39058666149548404,0.839977,0.935337,10
9478413,2016-08-06T19:30:00-0700,Adele,STAPLES Center,297.5,5750.0,176,501.0,Los Angeles,CA,AXS,39.95,1,537914,146,20775,6557,131,0.39058666149548404,0.839977,0.935337,10
9478414,2016-08-09T19:30:00-0700,Adele,STAPLES Center,262.1,5880.0,248,708.0,Los Angeles,CA,AXS,39.95,1,537914,149,20775,6557,131,0.39058666149548404,0.839977,0.935337,10
9478415,2016-08-10T19:30:00-0700,Adele,STAPLES Center,262.1,5000.0,264,771.0,Los Angeles,CA,AXS,39.95,1,537914,150,20775,6557,131,0.39058666149548404,0.839977,0.935337,10
9478416,2016-08-12T19:30:00-0700,Adele,STAPLES Center,244.4,5000.0,323,861.0,Los Angeles,CA,AXS,39.95,1,537914,152,20775,6557,131,0.39058666149548404,0.839977,0.935337,10
9478417,2016-08-13T19:30:00-0700,Adele,STAPLES Center,296.32,8000.0,212,578.0,Los Angeles,CA,AXS,39.95,1,537914,153,20775,6557,131,0.39058666149548404,0.839977,0.935337,10
9482498,2016-10-14T20:00:00-0700,Eros Ramazzotti,Microsoft Theater,138.13,2500.0,24,118.0,Los Angeles,CA,AXS,60.0,0,96547,215,544,8,1,0.4919584272539564,0.628374,0.721738,35
9483193,2016-06-05T19:30:00-0700,Blue October,El Rey Theatre (LA),54.76,250.0,16,60.0,Los Angeles,CA,Songkick Tickets,38.5,0,500273,84,292,33,24,0.4344212483414914,0.607631,0.615481,21
9483954,2016-03-24T20:00:00-0700,Ra Ra Riot,Teragram Ballroom,93.35,140.0,5,26.0,Los Angeles,CA,Ticketmaster,20.0,0,320682,11,3555,419,52,0.45214736011687917,0.596959,0.629498,10
9484431,2016-03-31T21:00:00-0700,Quantic,El Rey Theatre (LA),59.71,48.5,2,6.0,Los Angeles,CA,AXS,20.0,0,412964,18,1204,120,24,0.34459356660272117,0.613629,0.4931,16
9484433,2016-07-15T20:00:00-0700,Banda MS,Microsoft Theater,79.2,495.0,48,205.0,Los Angeles,CA,AXS,30.5,0,8363723,124,13,0,0,0.4722452620400395,0.470398,0.54379,16
9484969,2016-05-20T20:30:00-0700,Big Wild,The Echo,49.41,140.95,13,44.0,Los Angeles,CA,Ticketfly,12.0,0,8351553,68,153,14,0,0.4062161895812619,0.305084,0.424366,3
9485723,2016-04-23T19:30:00-0700,La Ley,Greek Theatre Los Angeles,86.27,556.0,18,64.0,Los Angeles,CA,Ticketmaster,25.0,0,262243,41,123,9,1,0.44688811716867294,0.56259,0.589234,29
9486754,2016-04-06T20:00:00-0700,Rachel Platten,El Rey Theatre (LA),37.71,71.0,18,54.0,Los Angeles,CA,AXS,22.0,0,1988795,24,165,24,1,0.6619148080054834,0.503897,0.799531,13
9486824,2016-05-16T19:00:00-0700,Tech N9ne,The Novo by Microsoft,61.49,71.0,9,56.0,Los Angeles,CA,AXS,30.0,0,283009,64,2214,254,25,0.3811758069433926,0.745693,0.703663,25
9486865,2016-08-06T19:30:00-0700,The Piano Guys,Greek Theatre Los Angeles,86.28,556.0,52,201.0,Los Angeles,CA,AXS,35.0,0,5872269,146,56,11,0,0.6355738488298877,0.468097,0.729495,6
9491795,2016-03-19T20:00:00-0700,Between The Buried and Me,Roxy Theatre Los Angeles,49.7,80.0,9,40.0,Los Angeles,CA,Ticketfly,35.0,0,391106,6,1757,661,50,0.36782788043444864,0.661072,0.571743,16
9500384,2016-04-01T21:00:00-0700,Bag Raiders,El Rey Theatre (LA),43.78,75.0,13,45.0,Los Angeles,CA,Songkick Tickets,27.75,0,975813,19,1610,47,7,0.41358679089685324,0.590688,0.570008,10
9500407,2016-05-20T20:00:00-0700,King Gizzard and the Lizard Wizard,Teragram Ballroom,57.84,90.0,6,25.0,Los Angeles,CA,Ticketmaster,14.0,0,4137561,68,446,20,30,0.5579669395247235,0.31852,0.582897,6
9500516,2016-04-08T20:00:00-0700,RJD2,Teragram Ballroom,55.47,119.0,12,46.0,Los Angeles,CA,Ticketmaster,25.0,0,13754,26,930,89,98,0.3809118982735454,0.669931,0.601838,23
9500589,2016-04-01T20:00:00-0700,White Denim,Teragram Ballroom,40.19,199.0,24,89.0,Los Angeles,CA,Ticketmaster,20.0,0,589804,19,2714,436,90,0.4200359893162661,0.539433,0.534639,10
9500838,2016-03-24T21:00:00-0700,Tiga,El Rey Theatre (LA),75.14,64.0,4,17.0,Los Angeles,CA,Songkick Tickets,34.0,0,242571,11,4761,328,37,0.3856387538451156,0.67055,0.61001,15
9500840,2016-04-22T19:30:00-0700,Parachute,Fonda Theatre,54.69,68.0,11,50.0,Los Angeles,CA,Songkick Tickets,27.75,0,9315,40,223,38,3,0.3939322080113532,0.607437,0.557938,10
9501139,2016-05-21T19:30:00-0700,Tori Kelly,Greek Theatre Los Angeles,72.12,559.0,155,480.0,Los Angeles,CA,AXS,25.0,0,1054791,69,478,132,1,0.5592085250706607,0.580404,0.758162,12
9501169,2016-03-17T20:00:00-0700,Goldfish,El Rey Theatre (LA),36.13,58.0,6,24.0,Los Angeles,CA,Songkick Tickets,24.75,0,549752,4,852,62,0,0.4451778708804146,0.568692,0.592562,10
9501420,2016-04-19T20:30:00-0700,The 1975,Shrine Expo Hall,73.26,1111.0,34,145.0,Los Angeles,CA,TicketsToday,39.5,0,66370,37,3924,835,19,0.5244385524759299,0.626937,0.7675,14
9501812,2016-04-26T20:00:00-0700,Say Anything,Echoplex,57.22,79.99,6,30.0,Los Angeles,CA,Ticketfly,21.5,0,235557,44,1222,227,57,0.3462206706357281,0.671825,0.548964,16
9501941,2016-10-20T13:00:00-0700,Keith Urban,STAPLES Center,87.46,751.0,439,1475.0,Los Angeles,CA,AXS,45.0,0,553707,221,3772,3368,35,0.4169469606167599,0.751227,0.779582,26
9502391,2016-03-30T20:00:00-0700,Andra Day,El Rey Theatre (LA),72.11,199.01,18,85.0,Los Angeles,CA,Songkick Tickets,27.75,0,5954334,17,162,20,1,0.45144374814543053,0.440011,0.498246,4
9505623,2016-05-26T21:00:00-0700,Moderat,Fonda Theatre,61.5,144.0,16,56.0,Los Angeles,CA,AXS,29.5,0,2379286,74,1726,233,60,0.4284056812647959,0.589331,0.589146,14
9506591,2016-04-27T21:00:00-0700,Flatbush Zombies,Fonda Theatre,67.38,85.0,2,7.0,Los Angeles,CA,AXS,25.0,0,5081903,45,1739,234,2,0.4674644148983356,0.521325,0.579203,6
9507115,2016-05-21T20:00:00-0700,J Boog,The Novo by Microsoft,61.97,150.0,9,48.0,Los Angeles,CA,AXS,25.0,0,1077783,69,204,10,0,0.48562921429738426,0.462673,0.553162,10
9507122,2016-03-29T20:00:00-0700,Lissie,El Rey Theatre (LA),57.64,120.0,9,41.0,Los Angeles,CA,Songkick Tickets,30.75,0,582389,16,1133,222,29,0.43737386288348623,0.564642,0.578523,10
9507123,2016-04-21T20:00:00-0700,Lapsley,El Rey Theatre (LA),46.08,145.0,13,55.0,Los Angeles,CA,Songkick Tickets,26.75,0,8068588,39,446,24,1,0.6548093250186046,0.400897,0.684904,3
9507124,2016-05-10T19:30:00-0700,Magic Man & The Griswolds,Fonda Theatre,52.06,67.24,3,7.0,Los Angeles,CA,AXS,27.5,0,699966,58,1060,75,0,0.4699769912353551,0.500253,0.564706,7
9507421,2016-05-06T21:00:00-0700,Explosions in the Sky,The Theatre at Ace,126.4,199.5,24,98.0,Los Angeles,CA,AXS,32.0,0,561284,54,3791,598,126,0.3590550273999964,0.706398,0.609026,17
9507432,2016-05-05T21:00:00-0700,Explosions in the Sky,The Theatre at Ace,95.72,199.02,32,102.0,Los Angeles,CA,AXS,32.0,0,561284,53,3791,598,126,0.3590550273999964,0.706398,0.609026,17
9507611,2016-04-28T18:00:00-0700,Boyce Avenue,Wiltern Theatre,61.49,115.0,19,91.0,Los Angeles,CA,Live Nation,25.0,0,608550,46,228,37,0,0.4280020362602742,0.610056,0.608825,12
9508123,2016-04-03T20:00:00-0700,Adam Lambert,Orpheum Theatre Los Angeles,46.1,258.75,122,340.0,Los Angeles,CA,Ticketmaster,35.0,0,2436746,21,4589,1451,22,0.5014949266601954,0.685498,0.816103,7
9508272,2016-04-21T21:00:00-0700,Grimes,Shrine Expo Hall,72.29,420.0,66,281.0,Los Angeles,CA,AXS,28.5,1,705029,39,8946,1572,125,0.49364350549222136,0.659608,0.765261,7
9509067,2016-03-25T21:00:00-0700,Sophie,El Rey Theatre (LA),43.15,43.0,3,8.0,Los Angeles,CA,Songkick Tickets,29.75,0,343201,12,307,22,8,0.5362737863271282,0.536929,0.680033,5
9509084,2016-05-14T21:00:00-0700,Hippie Sabotage,El Rey Theatre (LA),49.46,99.01,15,69.0,Los Angeles,CA,AXS,20.0,1,8507413,62,218,12,0,0.46864948382896604,0.494148,0.558185,6
9509250,2016-07-29T19:30:00-0700,Chris Botti and The Tenors,Greek Theatre Los Angeles,132.3,556.0,43,196.0,Los Angeles,CA,Ticketmaster,45.0,0,451102,138,355,172,29,0.3836316741737874,0.578651,0.518679,31
9509454,2016-03-13T20:00:00-0700,Andrea Gibson,Fonda Theatre,72.43,59.28,2,8.0,Los Angeles,CA,AXS,20.0,0,443755,0,36,3,0,0.48209004169029285,0.406913,0.508406,16
9509455,2016-04-08T21:00:00-0700,Moe,Fonda Theatre,70.29,76.4,4,16.0,Los Angeles,CA,AXS,37.5,0,183105,26,2077,1222,31,0.37966988991265477,0.641969,0.570294,27
9510076,2016-04-30T21:00:00-0700,Four Tet with Floating Points and Madlib,Shrine Expo Hall,53.23,150.0,14,61.0,Los Angeles,CA,AXS,15.0,0,306583,48,9286,1589,190,0.3710957640819379,0.726941,0.657131,18
9510207,2016-03-25T21:00:00-0700,Joanna Newsom,Orpheum Theatre Los Angeles,67.4,125.0,12,50.0,Los Angeles,CA,Ticketmaster,31.5,0,481340,12,3373,506,115,0.3125209608998071,0.688879,0.511924,14
9510349,2016-05-05T21:00:00-0700,Gin Wigmore,El Rey Theatre (LA),55.12,149.95,10,49.0,Los Angeles,CA,Songkick Tickets,27.75,0,2501116,53,192,34,5,0.5695339478351304,0.520768,0.705092,8
9510768,2016-04-18T21:00:00-0700,The Kills,Mayan Theater,59.67,125.0,27,100.0,Los Angeles,CA,AXS,35.0,1,236059,36,4068,723,101,0.3651653132525643,0.684666,0.593295,16
9511313,2016-05-07T18:00:00-0700,The Summer Set,Roxy Theatre Los Angeles,72.12,144.0,5,15.0,Los Angeles,CA,Ticketfly,20.0,0,912614,55,599,273,8,0.4633104781559828,0.520261,0.573158,9
9511508,2016-04-19T20:30:00-0700,James Bay,The Theatre at Ace,108.7,500.0,57,129.0,Los Angeles,CA,AXS,33.5,0,3741276,37,976,194,8,0.5867687846655835,0.597629,0.817813,3
9511704,2016-05-29T20:00:00-0700,Brian Jonestown Massacre,Teragram Ballroom,100.94,299.0,9,41.0,Los Angeles,CA,Ticketmaster,26.0,0,73973,77,999,86,130,0.41623998835332304,0.638522,0.621462,28
9511705,2016-05-30T21:00:00-0700,Brian Jonestown Massacre,Teragram Ballroom,43.8,129.0,12,50.0,Los Angeles,CA,Ticketmaster,26.0,0,73973,78,999,86,130,0.41623998835332304,0.638522,0.621462,28
9511730,2016-04-09T20:00:00-0700,Trixie Whitley,Teragram Ballroom,87.34,73.0,4,19.0,Los Angeles,CA,Ticketmaster,15.0,0,607886,27,233,69,6,0.49145331367182304,0.467648,0.563721,8
9512006,2016-04-28T20:00:00-0700,Iggy Pop,Greek Theatre Los Angeles,102.8,1218.0,118,357.0,Los Angeles,CA,Ticketmaster,49.5,0,170739,46,1809,412,161,0.33593146785418176,0.741933,0.614867,56
